ID Empleado,Edad,Género,Antigüedad en la Empresa,Rol de Trabajo,Ingreso Mensual,Balance Trabajo-Vida,Satisfacción del Trabajo,Desempeño,Número de Promociones,Horas Extras,Distancia a Casa,Nivel de Educación,Estado Civil,Número de Dependientes,Nivel de Trabajo,Tamaño de Empresa,Meses desde el último evento,Trabajo Remoto,Oportunidades de Liderazgo,Oportunidades de Innovación,Reputación de la Empresa,Reconocimiento a Empleado,Deserción
5464,25,0,5,1,3398,3,1,2,0,1,73,2,2,1,1,1,15,1,0,0,3,0,1
5483,44,0,1,1,3544,0,1,3,1,0,50,2,1,2,0,0,70,0,1,0,3,2,1
31338,27,1,3,3,9149,1,2,2,0,0,74,1,2,5,1,0,66,1,0,0,0,2,0
72861,53,1,5,4,8494,1,1,2,1,1,67,4,2,0,1,1,62,0,0,0,1,1,1
16725,51,1,5,2,6445,1,3,2,0,0,1,1,1,3,2,0,10,1,0,0,3,2,0
37419,53,1,2,0,6110,2,2,2,3,0,73,2,2,1,2,1,65,0,0,0,1,2,0
58558,49,0,2,1,4465,2,2,2,1,0,91,1,1,3,0,0,40,1,0,0,1,0,0
17710,27,1,7,3,11799,3,3,2,3,1,57,3,0,1,1,0,29,0,0,0,1,1,0
43057,47,0,25,1,3763,1,2,2,2,1,48,3,2,6,2,0,104,0,0,0,3,1,1
63316,52,1,36,1,2758,0,3,2,1,0,96,1,1,1,1,0,107,0,0,0,1,0,1
74388,51,0,28,4,8226,2,1,1,0,0,85,3,0,1,1,1,85,0,0,0,1,3,1
68337,33,0,8,2,7942,1,3,2,0,1,91,2,2,1,0,1,75,0,0,0,3,0,1
42605,26,1,7,0,6073,0,3,2,1,0,89,1,1,3,1,0,38,0,0,0,1,0,1
24001,51,1,24,4,8829,2,2,2,0,0,26,2,0,1,1,2,67,0,0,0,2,0,1
29034,47,1,14,1,3948,2,2,2,0,1,11,4,2,2,0,1,73,0,0,0,1,1,1
28934,55,1,26,2,7727,3,2,2,0,0,25,0,1,2,2,0,30,0,0,0,1,1,0
6717,30,0,13,2,9053,2,2,2,0,0,10,1,1,1,0,1,72,0,0,0,3,0,1
26513,38,0,17,1,4482,2,0,2,0,0,30,2,2,1,2,1,94,0,0,0,1,0,0
2262,36,0,11,0,6019,1,2,2,1,0,49,1,1,2,0,2,59,0,0,0,0,1,1
42071,42,1,12,1,3473,2,2,2,0,0,10,0,2,0,1,2,78,1,0,0,3,1,1
32328,36,0,6,2,12933,2,0,2,0,0,43,3,2,4,1,0,16,0,0,0,0,1,0
42753,50,0,17,2,8759,0,0,2,0,0,24,2,1,2,0,0,32,0,0,0,0,0,0
17570,27,1,8,4,9192,0,3,2,1,1,51,1,1,3,0,1,63,0,0,0,1,1,1
194,43,0,21,1,4200,2,2,2,0,0,72,2,1,1,1,1,53,0,0,0,1,1,0
46572,51,0,33,3,7814,3,2,2,1,0,37,2,1,5,0,0,37,0,0,0,3,1,0
74207,27,1,1,4,6142,1,2,3,0,0,28,0,0,0,1,1,51,0,0,0,1,1,1
30796,22,1,4,2,10118,3,2,2,0,1,17,4,2,0,1,1,41,0,0,0,1,0,1
43356,56,0,19,4,7803,2,2,0,2,1,90,1,1,3,2,0,96,1,0,0,1,0,0
28804,42,0,4,1,5243,3,1,2,0,1,37,0,0,1,2,2,20,0,0,0,1,2,0
61945,20,1,4,1,4522,0,0,1,2,1,77,4,1,0,1,0,82,1,0,0,3,0,1
14568,53,0,16,4,7691,2,2,3,1,0,29,1,1,2,1,2,25,0,0,0,2,0,0
49679,30,0,12,3,12764,2,2,2,2,0,69,3,2,0,1,0,83,0,0,0,3,3,1
6582,55,0,19,4,9374,1,2,2,0,0,8,0,1,1,2,2,48,0,0,0,1,1,0
32175,45,0,8,2,10258,2,2,2,3,0,6,0,1,4,0,2,64,0,0,0,1,1,0
59872,23,1,3,2,10705,2,2,1,0,1,42,2,1,0,0,1,46,1,0,0,0,0,0
9169,20,0,3,1,3857,1,1,2,0,0,77,3,1,2,2,0,40,0,0,0,3,2,0
7369,42,1,10,3,12056,1,1,2,0,0,40,0,2,0,2,0,61,0,0,0,0,1,0
67581,51,1,18,0,6264,2,2,2,0,0,7,3,1,4,0,1,61,1,0,0,1,1,0
7852,56,1,5,1,4027,1,2,2,3,1,55,2,2,4,2,2,13,0,0,0,2,2,0
44901,39,0,14,1,5121,2,2,2,0,1,90,1,2,1,2,0,83,0,0,0,1,1,0
58644,46,0,21,2,9816,1,1,3,0,0,93,0,2,1,1,0,92,1,0,0,3,0,1
49813,55,0,4,0,6124,2,3,0,0,1,74,2,2,0,2,1,5,1,0,1,1,0,0
67029,38,1,12,1,5291,1,2,2,0,0,9,2,1,0,1,0,64,0,0,0,3,2,1
72853,55,0,11,2,10034,1,2,2,1,0,97,0,1,0,0,0,14,1,0,0,1,0,0
54307,22,0,1,2,8710,2,2,2,0,0,83,2,1,4,1,0,50,0,0,0,1,1,1
59660,39,0,16,0,5672,1,0,1,1,0,42,1,0,3,1,0,68,0,0,0,1,0,1
35293,21,1,3,2,8604,0,1,2,0,0,86,2,0,0,1,1,44,0,1,0,3,1,1
23568,57,0,25,3,10170,0,0,2,0,1,20,4,2,4,0,0,69,1,0,0,2,0,0
70911,51,1,17,1,3776,1,2,1,1,0,27,3,1,3,1,0,35,1,0,0,1,2,0
63096,39,1,20,4,9088,2,0,2,0,1,79,2,0,1,0,0,74,0,0,0,1,1,0
14850,43,0,3,0,6246,1,2,2,0,1,22,3,1,0,1,0,11,0,0,0,3,3,1
50140,59,0,32,1,3523,0,1,2,0,0,30,2,1,3,0,0,82,0,0,0,1,0,1
32763,48,1,21,3,6702,2,2,3,0,1,10,2,1,4,1,1,92,0,0,0,1,0,0
71364,56,0,5,1,4858,2,0,2,0,0,86,3,2,1,0,0,43,0,0,0,2,2,1
11241,58,0,25,4,8268,2,2,2,0,1,10,4,2,4,0,2,63,0,1,0,1,0,0
46734,32,0,9,2,9698,2,3,2,0,0,23,3,1,2,1,0,67,0,0,1,0,0,1
6817,51,0,34,3,10398,3,1,1,0,0,85,4,1,0,0,0,47,0,0,0,1,0,0
51876,34,0,8,1,4172,3,2,2,0,0,69,4,1,2,1,0,43,0,0,0,1,3,0
34229,46,1,1,1,4069,1,2,2,1,1,3,2,1,1,1,0,72,0,0,1,2,2,0
50086,54,0,26,2,8617,1,2,2,2,1,99,2,2,0,2,0,83,0,1,1,3,0,0
4494,44,0,3,2,5118,0,1,2,0,0,52,3,1,1,1,0,37,0,0,0,1,0,0
56308,46,1,27,4,7903,2,2,2,0,0,26,1,2,2,0,0,87,0,0,0,0,1,0
48201,29,0,1,3,8200,0,3,3,0,0,38,1,1,1,0,0,69,0,0,0,0,2,0
28366,20,1,1,3,5124,3,0,2,0,0,97,3,2,0,1,2,55,0,0,0,1,0,1
48455,41,0,3,3,6578,0,2,2,3,0,40,2,2,5,0,1,18,1,0,0,3,0,1
59676,54,0,17,1,4908,2,2,2,2,1,5,3,2,0,1,0,31,0,0,0,1,0,0
24265,56,0,22,4,9003,2,2,2,2,1,15,0,1,2,2,2,77,1,0,0,0,0,0
21779,33,0,9,2,11366,1,3,2,1,1,42,2,2,1,1,0,15,0,0,1,1,1,1
18352,59,0,26,2,7869,2,3,2,1,0,32,2,1,4,2,0,104,0,1,1,1,0,0
53910,33,0,12,3,9676,1,2,2,1,0,68,2,2,1,0,0,55,0,0,0,1,0,1
69786,25,1,2,2,7653,2,0,2,0,1,62,4,2,0,0,0,24,1,0,1,1,1,0
61710,30,0,5,2,9411,1,3,2,2,0,58,2,2,0,2,0,54,0,0,0,1,0,0
8473,47,0,29,4,7731,1,2,3,3,1,80,4,2,4,0,1,63,1,0,0,0,0,0
22011,35,0,19,3,10783,2,2,2,1,0,2,3,1,2,1,0,23,0,0,0,0,1,0
12110,40,1,1,1,5148,2,3,2,2,0,35,0,1,1,0,1,12,0,0,0,0,0,0
15038,33,0,13,3,6518,1,3,2,2,1,66,0,1,1,1,2,22,0,0,1,1,3,1
2660,22,1,2,3,4292,0,2,2,4,0,26,2,0,2,0,0,13,0,0,0,3,2,1
15224,57,0,28,1,4807,0,1,1,0,0,34,3,1,5,0,1,35,1,0,0,3,2,0
67991,52,1,9,2,7990,1,2,3,1,0,79,3,1,3,1,1,63,0,0,0,1,0,1
22747,46,0,27,2,11342,2,3,2,0,0,19,1,0,4,1,0,105,0,0,0,0,2,1
10450,36,0,5,3,9173,1,2,2,0,1,48,4,2,4,1,0,15,0,0,0,1,1,0
56527,49,0,16,2,12599,3,1,1,2,0,86,2,2,1,1,0,94,0,0,0,0,2,1
29517,38,1,11,4,8510,2,2,2,2,1,74,2,1,1,0,0,47,0,0,1,3,0,1
53799,48,0,15,3,7156,1,2,2,2,0,62,2,1,1,0,1,51,1,0,0,1,2,1
23953,49,0,17,3,8133,0,0,3,1,0,61,3,1,4,0,0,51,0,0,0,2,0,0
48782,59,1,15,1,3477,1,2,1,1,0,84,1,1,0,1,0,88,1,0,0,1,0,0
8180,36,1,16,2,8711,1,3,3,2,0,3,2,1,1,0,0,81,0,0,1,0,1,0
50101,29,0,5,0,5634,0,2,2,0,0,98,0,1,0,1,0,77,0,0,0,1,2,1
71907,34,0,15,0,6172,1,2,1,0,0,94,1,2,2,0,0,66,0,0,0,3,1,1
63279,29,1,8,2,11068,1,2,2,1,1,76,1,0,0,2,1,74,0,0,0,1,0,0
36599,58,0,41,1,5135,3,2,2,0,1,34,2,2,1,2,1,89,0,0,1,0,1,0
73946,36,1,2,3,6175,2,2,3,0,0,88,3,1,2,1,1,76,1,0,0,0,0,1
28796,49,0,25,1,4118,2,1,2,2,0,52,0,0,3,1,0,26,0,0,0,0,2,1
38548,38,1,21,2,8513,0,3,2,2,0,15,1,1,3,1,2,61,0,0,0,0,1,1
67495,59,0,26,4,6959,3,2,2,0,0,9,1,1,1,1,0,91,0,1,0,0,0,0
10488,20,0,1,1,5867,2,2,2,0,0,24,0,1,3,0,0,58,0,0,0,1,0,0
27517,51,0,18,2,10181,1,2,2,2,0,65,3,1,4,1,2,41,1,0,0,1,1,0
73714,29,0,12,2,9278,3,2,3,2,0,10,0,1,5,2,1,43,0,0,0,1,0,0
40719,33,1,13,1,3638,3,2,1,2,0,74,0,1,2,1,0,62,0,0,0,3,2,0
18059,48,0,10,0,6096,2,3,3,0,1,95,0,1,2,0,2,79,0,0,0,1,1,0
55916,24,0,4,2,11690,2,3,1,1,0,16,2,1,1,1,2,50,1,1,0,3,0,1
6417,53,0,5,1,3550,3,0,2,0,0,68,0,2,4,1,1,12,0,0,0,0,1,1
33867,30,1,9,0,5672,2,2,2,2,0,91,0,1,2,2,2,50,0,0,1,3,0,0
70970,29,1,3,2,9320,3,1,1,0,0,78,4,1,5,0,2,16,1,0,1,3,0,0
73074,57,1,26,2,7993,2,2,3,2,0,82,2,1,0,1,1,87,0,0,0,3,1,1
13231,58,0,19,4,8611,0,3,1,0,0,36,1,1,1,0,2,77,0,0,0,3,0,1
71987,52,1,2,1,5249,1,1,2,1,1,24,2,1,1,1,1,80,0,0,0,1,2,1
45097,58,1,23,0,7181,3,2,1,1,0,15,2,1,2,1,0,29,0,0,1,1,1,0
18100,45,0,1,3,4009,2,2,3,0,0,24,2,1,0,0,0,14,0,0,0,2,2,1
59043,57,0,8,3,8494,2,2,3,0,1,85,4,2,2,1,2,65,0,0,1,1,1,0
25557,47,0,28,0,5723,3,1,2,0,0,51,2,2,2,0,0,39,0,0,0,1,2,0
36117,47,1,19,1,3913,2,1,2,0,0,11,0,2,1,0,1,43,0,0,0,1,3,1
59166,50,0,14,2,8715,2,0,2,0,0,87,2,1,3,2,2,28,0,0,0,1,0,0
46306,31,1,15,0,6201,3,2,2,2,0,75,3,2,1,2,1,62,0,0,0,1,1,0
43733,32,0,8,0,6206,2,1,2,0,1,51,1,1,1,1,0,82,0,0,0,1,0,0
74071,53,0,32,0,5865,1,0,2,1,0,95,3,2,4,0,1,54,0,0,0,3,2,1
26476,37,1,10,3,8179,3,0,2,2,0,25,0,1,2,0,0,39,0,0,0,0,2,0
52143,56,1,35,0,5829,1,2,2,3,1,72,2,1,0,1,0,42,1,0,0,1,1,0
30931,52,1,25,2,7977,1,1,2,2,0,19,3,1,2,1,1,27,0,0,0,1,2,0
646,35,0,11,3,11145,0,1,2,0,1,58,0,1,2,0,0,40,1,0,0,1,2,0
49417,40,0,1,0,5818,2,3,0,1,0,29,2,2,2,2,0,5,1,0,0,3,2,0
15037,27,0,6,0,5610,2,2,3,1,0,64,4,1,1,0,1,76,1,1,0,1,1,0
32995,28,0,8,2,6497,2,3,2,0,0,18,1,2,0,0,0,11,1,0,1,3,0,1
24218,35,0,17,2,8731,1,1,3,0,0,77,2,2,0,1,0,92,0,0,0,3,0,1
26820,41,1,11,3,8763,2,2,3,1,0,16,0,2,0,1,0,50,0,0,0,2,2,1
55427,24,0,3,4,6877,1,2,2,1,0,29,3,1,0,0,1,69,0,0,0,1,1,0
16155,40,0,12,0,6689,3,2,1,3,0,40,2,2,0,1,0,71,0,0,0,1,0,1
20096,33,0,13,2,8733,3,2,2,3,0,30,1,0,3,1,2,71,0,0,0,1,1,0
8439,55,1,16,4,7728,2,1,2,2,1,89,0,1,3,2,1,48,1,0,1,2,2,0
26171,24,0,2,2,8570,1,2,3,0,0,76,2,1,1,0,0,76,0,1,0,2,1,1
67066,34,0,7,0,6074,2,1,2,1,1,8,2,1,1,1,0,62,0,0,0,1,0,1
1126,40,0,6,1,4711,2,2,3,2,1,24,2,0,1,2,2,45,1,0,1,3,0,0
33692,20,0,4,1,4602,1,2,3,0,1,70,0,2,2,0,0,43,1,0,0,1,3,1
56482,22,0,4,2,8730,1,0,3,3,0,83,2,1,1,0,0,22,0,0,0,3,3,0
52757,35,0,6,2,8123,0,2,1,2,0,66,4,2,2,0,2,83,1,0,0,0,1,1
42871,56,1,10,2,7440,3,1,2,4,1,29,2,0,1,1,0,48,0,0,0,3,1,0
31853,44,1,25,2,9307,0,3,2,0,1,45,0,2,2,2,1,71,0,0,0,3,2,0
73566,25,0,5,0,6528,2,2,2,1,1,80,2,2,4,0,0,37,1,0,0,3,2,0
54401,57,0,14,2,11391,0,0,2,2,0,99,2,2,3,0,1,52,0,0,0,3,2,1
63371,27,0,6,4,9734,1,0,2,1,0,91,2,2,1,0,0,66,0,0,0,1,2,1
11206,40,0,5,4,7541,2,2,1,1,0,11,1,1,0,2,1,62,0,0,0,0,2,0
20075,53,0,11,2,11210,3,2,3,0,1,2,0,0,0,2,0,49,0,0,0,1,1,0
17072,28,0,7,4,7930,1,0,2,4,1,50,1,0,1,1,0,29,0,0,1,1,0,1
6630,25,0,4,4,6902,0,2,3,0,0,79,3,1,2,1,0,77,1,0,0,0,2,0
1899,50,1,34,2,11322,1,1,2,3,0,2,3,0,0,1,1,38,0,0,0,1,1,1
29140,59,0,17,4,9809,2,2,2,1,1,87,3,2,4,2,2,68,0,0,0,0,2,0
6972,35,1,7,4,9214,3,2,0,2,1,77,0,2,2,0,2,54,1,0,0,1,3,0
37992,22,0,6,0,5775,1,2,2,0,1,66,3,1,1,2,1,71,0,0,0,2,1,0
67822,34,1,8,4,8706,0,1,2,1,0,98,1,1,0,1,1,27,1,0,0,1,2,1
40847,19,0,1,4,6715,2,0,3,1,0,38,1,1,3,0,1,13,0,0,0,3,2,1
21039,42,1,25,1,5229,3,3,2,0,0,72,0,1,5,0,2,72,0,0,0,1,1,0
57829,36,0,19,2,11152,0,1,2,0,1,32,2,1,3,1,0,21,1,0,0,1,2,0
21801,27,0,9,4,10484,1,2,2,1,0,61,0,1,1,0,2,79,0,0,0,1,0,1
33244,41,1,12,2,8652,2,2,2,1,0,54,0,1,3,0,0,64,1,0,0,1,2,0
51708,40,1,4,3,8356,0,2,2,1,1,46,4,0,0,2,0,33,0,0,1,0,2,0
49160,56,1,24,2,9787,0,2,1,0,0,19,0,2,3,0,0,37,0,0,0,1,0,1
61002,47,0,20,3,7920,0,1,3,0,0,50,0,1,1,0,0,22,1,0,1,3,2,0
6853,53,0,17,4,6992,2,2,3,0,0,1,3,1,4,2,2,92,1,0,0,3,2,0
32659,40,1,19,2,9975,3,1,3,0,0,47,1,2,2,0,0,82,0,0,0,3,2,0
51579,24,0,5,1,5557,2,2,1,1,0,35,2,1,3,0,0,50,1,0,0,1,2,0
26391,25,1,9,0,6232,2,2,3,0,1,40,0,1,4,1,2,26,0,0,1,1,1,1
48564,28,1,11,2,8383,1,2,2,0,0,64,4,1,3,1,0,25,0,0,0,0,2,0
18659,24,1,7,2,10615,0,1,2,0,0,52,3,1,3,0,2,50,1,0,0,1,0,0
41972,31,1,12,2,9788,3,2,2,1,1,63,0,0,0,0,0,82,0,0,0,0,2,1
20355,57,0,20,4,8375,3,2,2,0,0,39,2,2,1,0,0,46,0,0,0,1,2,1
13566,55,0,31,2,8372,3,2,2,2,0,91,2,1,1,1,0,53,1,0,0,1,3,0
22264,52,0,11,3,8363,2,3,3,2,1,54,0,0,0,2,0,87,0,0,0,3,0,1
29119,29,0,2,1,4694,2,2,2,1,0,31,0,0,2,0,0,11,1,0,0,0,0,0
39962,46,0,13,4,8718,2,2,2,0,0,87,2,0,1,0,1,33,0,0,0,0,1,0
18490,50,0,17,1,3582,1,2,2,2,0,10,2,1,5,2,1,36,0,0,0,3,1,0
27625,34,0,9,1,3815,0,2,3,0,0,92,0,1,5,0,1,34,0,0,0,1,0,0
14940,56,0,11,1,4589,0,1,0,0,0,53,2,2,1,2,1,83,0,0,1,0,0,1
10984,39,0,9,3,10424,2,2,2,0,1,25,2,2,5,1,2,34,0,0,0,1,2,1
72056,26,1,4,2,11718,1,3,2,2,1,67,1,1,0,1,1,30,1,1,0,1,0,1
5775,36,0,14,1,3945,1,2,1,3,1,15,1,1,2,2,0,23,0,1,0,1,0,0
9284,40,0,1,2,9107,2,2,2,0,0,69,2,1,5,0,0,59,0,0,0,1,0,0
63871,55,0,32,3,10674,2,2,2,1,1,49,1,2,0,0,1,90,0,0,0,0,1,0
12820,47,0,29,0,6427,1,2,0,4,0,11,4,1,1,0,0,77,1,0,0,1,1,0
18709,40,0,14,4,9090,3,2,3,0,0,53,1,1,0,1,2,79,1,0,1,1,0,0
37824,30,1,1,2,10372,3,1,2,0,0,37,1,1,1,1,1,8,0,0,0,0,2,0
67264,21,0,4,0,6609,1,2,2,0,0,82,2,1,0,2,0,14,1,0,0,1,1,0
16995,37,0,7,1,4431,0,1,1,1,1,34,3,1,0,0,2,84,0,0,0,3,0,1
70203,59,0,17,2,8557,3,1,0,0,1,83,2,2,3,1,0,47,0,0,0,3,0,1
30652,30,0,1,0,6009,2,2,2,1,1,4,3,1,1,0,0,3,1,0,0,1,2,0
57327,33,1,2,2,11282,0,3,2,1,1,38,2,1,2,2,0,70,1,0,0,3,2,0
69287,56,0,7,3,7971,3,2,1,0,1,72,0,1,5,1,0,54,0,0,0,0,1,1
65634,59,0,18,2,9161,0,1,2,0,0,6,4,1,3,1,1,92,0,0,0,1,1,0
68674,41,1,3,2,9318,2,2,2,1,0,47,2,0,0,1,0,13,0,0,0,3,2,1
14358,59,1,14,4,5801,1,0,2,1,0,97,0,0,1,0,0,60,1,0,0,1,2,0
47946,34,0,8,0,6441,2,2,2,0,0,81,1,1,2,1,2,28,0,0,1,1,0,0
69185,33,1,3,1,4510,2,3,2,1,0,9,1,2,2,2,2,16,0,0,0,2,0,0
67170,49,1,13,1,3615,3,3,3,1,0,39,0,2,3,1,0,78,0,0,0,3,2,1
44630,55,1,1,0,6247,2,1,2,0,1,20,2,2,1,0,0,35,0,0,0,1,2,0
55719,36,1,19,0,5381,2,2,2,0,1,11,2,2,2,1,0,58,0,0,0,3,1,1
18475,36,1,15,4,7887,2,0,0,2,0,77,2,2,2,0,1,82,0,0,0,1,0,1
23482,49,0,7,4,9206,2,2,1,2,0,63,2,1,0,0,1,54,0,0,1,3,2,1
71708,59,1,20,4,10013,2,3,2,2,0,98,0,2,1,0,0,37,0,0,1,3,1,1
7522,32,0,11,3,7410,0,2,2,2,0,58,2,1,2,1,0,19,0,0,0,1,0,1
62033,51,1,26,3,6381,3,2,2,1,0,94,2,1,1,0,2,43,0,0,0,2,2,1
19447,25,1,1,1,5591,1,1,1,0,0,34,3,2,1,1,2,17,0,0,0,0,2,1
15353,30,1,13,2,9862,3,2,1,0,0,36,1,0,2,1,1,23,1,0,0,1,0,0
72543,57,0,35,0,5560,1,1,2,1,1,1,2,2,4,1,0,70,0,0,0,3,1,1
7346,30,1,2,0,6140,2,3,2,3,0,91,2,1,3,1,2,12,0,0,0,1,1,0
6305,20,1,3,2,9531,1,2,2,1,0,41,1,2,2,0,0,44,0,0,0,1,2,1
6589,41,1,25,2,13430,3,2,2,2,0,81,0,2,1,0,1,49,0,0,0,1,0,1
42892,59,1,9,2,11247,1,3,1,2,1,34,1,2,1,0,2,58,0,0,1,2,0,1
29056,25,0,7,2,12770,1,0,3,0,1,56,3,0,0,2,0,22,1,0,0,1,1,0
73912,42,0,12,2,7636,1,2,2,0,0,85,1,1,1,2,0,13,0,0,0,0,0,0
57715,32,1,16,3,6833,1,0,1,1,0,21,4,0,1,0,2,80,0,0,0,1,0,0
18323,45,1,7,0,5995,0,0,2,0,0,93,4,2,1,0,2,67,0,0,1,3,3,1
26929,34,0,16,2,9568,2,2,2,0,0,26,2,1,2,1,0,36,0,0,0,0,1,0
28229,59,0,23,2,7165,0,3,2,0,0,77,2,2,1,1,1,28,0,0,0,1,1,1
22670,52,0,2,4,7148,1,2,2,0,0,45,2,1,1,2,1,45,0,1,0,3,2,0
2540,20,1,2,4,7221,2,2,2,1,0,91,2,1,5,0,0,11,0,0,1,1,0,0
65429,49,0,13,4,5961,1,2,3,3,1,61,3,2,3,1,1,91,0,0,0,0,1,1
48331,55,0,2,2,7447,2,3,2,0,0,21,2,1,2,1,0,51,0,0,0,1,1,1
7928,33,1,2,2,7341,2,0,2,0,0,78,1,2,1,0,0,51,0,0,0,2,2,1
14290,57,1,34,4,7976,2,3,1,0,0,13,1,0,0,2,1,89,0,1,0,2,0,0
72667,51,0,32,2,9043,0,2,3,0,0,99,2,2,0,0,0,105,0,0,0,0,2,1
17074,47,0,17,2,9731,1,2,2,0,0,88,1,0,0,1,2,53,0,0,0,2,0,1
15893,39,0,17,0,6970,3,2,3,1,0,56,2,1,2,1,1,42,0,0,0,3,0,0
50027,41,0,21,1,3543,0,2,2,0,1,56,1,0,0,2,0,25,0,0,1,1,0,0
41801,26,1,6,1,4476,2,2,2,0,0,78,3,1,1,0,0,51,0,0,0,3,1,0
49734,42,1,7,1,4540,1,2,3,0,0,93,0,1,4,2,1,67,0,0,0,0,0,0
7897,40,0,5,4,9994,2,2,2,0,1,72,3,1,4,0,1,8,0,0,0,0,1,0
32592,47,0,16,1,3245,1,2,2,1,1,76,3,0,0,0,2,37,0,0,0,1,3,1
34743,35,0,14,2,7408,2,3,2,0,0,83,1,1,1,1,0,93,0,0,0,1,2,1
163,20,0,1,1,4719,3,0,2,2,1,96,3,1,3,1,1,17,0,0,0,1,2,0
62425,45,1,22,4,8675,3,0,3,2,0,15,4,1,1,0,2,37,0,0,0,1,2,0
13976,24,0,2,0,6208,1,2,3,1,0,83,2,0,1,0,0,67,1,0,0,0,0,0
7711,35,0,12,4,8402,3,3,2,0,1,11,3,1,0,1,1,29,0,0,0,3,1,1
7737,46,1,19,1,5420,2,2,1,0,0,1,1,1,2,1,1,87,0,0,0,1,0,1
37052,50,0,13,1,4582,2,3,2,2,0,23,3,0,3,0,0,34,0,0,0,1,1,0
17070,21,0,2,2,9898,2,2,1,0,1,46,2,2,2,1,2,30,0,0,0,1,0,1
42822,42,1,3,2,7496,2,1,2,1,0,87,3,1,0,1,0,52,0,0,0,0,2,1
43620,34,1,16,3,11489,2,2,2,0,1,60,4,1,0,0,0,55,0,0,0,0,0,0
68921,58,1,20,4,7853,2,3,2,0,0,49,2,2,3,0,0,89,1,0,0,3,0,0
5106,40,0,12,0,5818,1,2,2,0,0,65,1,2,1,1,0,33,0,0,0,1,1,1
56615,42,0,22,4,7334,0,1,0,1,0,21,4,0,4,0,1,91,0,0,0,1,0,0
19716,24,1,3,1,3514,2,2,3,1,0,38,2,1,0,0,0,6,0,0,0,1,1,0
26202,30,1,9,1,3040,2,0,2,1,0,22,3,2,0,0,0,70,0,0,0,2,3,1
25280,47,0,10,4,9848,1,2,1,0,0,44,3,1,1,0,0,75,0,0,0,0,1,1
42964,23,0,5,1,4816,1,2,0,2,0,38,0,1,0,0,2,12,0,0,1,1,0,0
8000,46,0,11,4,7113,0,0,2,0,1,48,2,2,0,2,0,88,0,0,0,1,1,0
62813,19,1,3,1,4820,2,2,2,1,0,25,1,2,4,1,0,49,0,0,0,0,0,1
70554,30,1,5,2,10284,0,2,3,2,0,68,0,1,2,0,1,42,0,0,0,0,1,1
35526,49,0,28,4,8105,2,1,2,0,1,51,1,2,1,1,2,63,0,0,0,3,0,1
46851,47,1,28,4,7774,2,3,1,1,1,83,3,2,1,1,0,42,0,0,1,1,1,1
34866,43,1,8,2,7026,2,1,3,1,1,57,2,1,0,1,0,49,0,0,0,0,1,1
8330,38,0,14,2,9153,0,2,1,1,1,10,2,1,0,2,2,69,1,0,0,1,0,0
14473,18,0,2,0,6501,2,3,2,0,1,43,2,1,0,1,0,54,0,0,0,0,1,1
57419,34,0,13,2,9513,1,2,2,0,0,98,1,2,0,1,1,23,0,0,1,1,0,1
30255,38,1,11,2,11730,3,3,2,2,0,5,0,1,2,2,0,68,0,0,0,3,0,0
30448,35,0,11,2,11004,1,3,1,1,1,13,2,2,0,0,1,60,0,0,0,2,1,1
45254,39,1,12,2,7458,1,0,1,0,1,88,2,2,6,1,1,73,0,0,1,3,0,1
59793,52,1,5,3,6014,0,2,2,1,0,83,2,2,0,1,0,67,0,0,1,1,1,1
21622,38,0,19,0,6370,2,2,3,0,1,86,2,2,0,1,2,49,0,0,0,0,1,1
33788,58,1,24,2,6140,2,1,0,0,0,97,3,2,3,0,1,37,0,0,0,1,0,0
16185,48,1,32,3,9465,2,3,2,0,0,68,1,2,2,2,1,38,0,0,0,1,1,0
25052,43,0,9,0,6138,1,1,3,0,0,24,0,1,4,2,0,46,1,0,0,1,1,0
6257,27,0,5,2,11973,1,3,2,1,0,9,3,1,4,0,2,70,0,0,0,0,0,1
5470,30,0,11,1,5642,2,2,2,0,0,28,0,0,3,2,0,17,1,0,0,1,1,0
73284,46,1,5,0,6280,3,2,2,1,0,50,3,0,1,2,0,21,1,0,0,3,2,0
10259,56,0,24,2,7768,1,3,2,0,1,12,2,1,4,0,0,60,0,0,0,1,2,0
13429,30,1,1,3,10253,2,1,2,0,0,33,0,1,3,1,0,51,0,0,0,1,2,1
37862,44,1,12,4,7755,1,0,1,0,0,60,2,2,1,2,2,57,0,0,0,1,0,0
66078,59,1,3,1,3607,2,1,2,1,1,82,2,2,0,1,1,53,0,0,0,1,1,1
62540,47,1,22,2,9100,1,2,2,0,0,31,2,2,0,1,1,31,0,0,0,3,0,1
42093,37,1,19,3,3611,2,2,1,0,0,4,3,2,1,1,1,44,0,0,0,1,0,1
49816,19,1,3,0,5966,2,3,1,1,0,40,1,1,1,1,0,48,0,0,0,2,2,1
55507,53,0,17,4,6241,3,2,2,2,0,46,0,0,0,1,2,34,0,0,0,0,2,0
5998,41,1,10,2,8683,2,2,2,1,0,74,2,1,3,1,2,37,0,0,0,3,3,1
68927,44,0,15,4,7389,3,3,2,0,1,87,1,0,1,2,1,62,1,0,0,0,2,0
28732,21,1,1,2,9170,1,3,2,0,1,77,2,1,1,0,1,41,1,0,0,0,0,1
60604,46,1,14,4,8498,1,0,3,0,0,90,2,0,0,1,0,31,0,0,0,2,1,1
